"ID","Dir","Length","AB_Link_ID","AB_From_Node_","AB_To_Node_ID","AB_Capacity","AB_Length","AB_Free_Speed","AB_Lanes","AB_Link_Type","BA_DB_ID","BA_Link_ID","BA_From_Node_","BA_To_Node_ID","BA_Capacity","BA_Length","BA_Free_Speed","BA_Lanes","BA_Link_Type","AB_Free_Time","AB_UE_Time","BA_Free_Time","BA_UE_Time","direction","ID1","AB_Flow_PCE","BA_Flow_PCE","Tot_Flow_PCE","AB_Time","BA_Time","Max_Time","AB_VOC","BA_VOC","Max_VOC","AB_VKmT","BA_VKmT","Tot_VKmT","AB_VHT","BA_VHT","Tot_VHT","AB_Speed","BA_Speed","AB_VDF","BA_VDF","Max_VDF","AB_Flow_OD_Number","BA_Flow_OD_Number","AB_Flow","BA_Flow","Tot_Flow"
13622,0,0.256527,10003003,2479,10000030,99999,0.256527,10,99999,10000000,13623,10003003,10000030,2479,99999,0.256527,10,99999,10000000,1.53916,1.53916,1.53916,1.53916,0,13622,0.0000,0.0000,0.0000,1.53916,1.53916,1.53916,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,1.53916,1.53916,1.53916,0.0000,0.0000,0.0000,0.0000,0.0000
13624,0,0.873711,10003004,2661,10000030,99999,0.873711,10,99999,10000000,13625,10003004,10000030,2661,99999,0.873711,10,99999,10000000,5.24227,5.24227,5.24227,5.24227,0,13624,0.0000,0.0000,0.0000,5.24227,5.24227,5.24227,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,5.24227,5.24227,5.24227,0.0000,0.0000,0.0000,0.0000,0.0000
13626,0,0.301042,10003005,2867,10000030,99999,0.301042,10,99999,10000000,13627,10003005,10000030,2867,99999,0.301042,10,99999,10000000,1.80625,1.80625,1.80625,1.80625,0,13626,0.0000,0.0000,0.0000,1.80625,1.80625,1.80625,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,1.80625,1.80625,1.80625,0.0000,0.0000,0.0000,0.0000,0.0000
13628,0,0.454987,10003006,3098,10000030,99999,0.454987,10,99999,10000000,13629,10003006,10000030,3098,99999,0.454987,10,99999,10000000,2.72992,2.72992,2.72992,2.72992,0,13628,0.0000,0.0000,0.0000,2.72992,2.72992,2.72992,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,2.72992,2.72992,2.72992,0.0000,0.0000,0.0000,0.0000,0.0000
13630,0,0.0714993,10003007,3099,10000030,99999,0.071499,10,99999,10000000,13631,10003007,10000030,3099,99999,0.071499,10,99999,10000000,0.428994,0.428994,0.428994,0.428994,0,13630,35.4000,43.8000,79.2000,0.428994,0.428994,0.428994,0.000354004,0.000438004,0.000438004,2.53106,3.13166,5.66272,0.253106,0.313166,0.566272,10,10,0.428994,0.428994,0.428994,35.4000,43.8000,35.4000,43.8000,79.2000
13632,0,0.675033,10003008,3100,10000030,99999,0.675033,10,99999,10000000,13633,10003008,10000030,3100,99999,0.675033,10,99999,10000000,4.0502,4.0502,4.0502,4.0502,0,13632,0.0000,0.0000,0.0000,4.0502,4.0502,4.0502,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,4.0502,4.0502,4.0502,0.0000,0.0000,0.0000,0.0000,0.0000
13634,0,0.767484,10003009,3101,10000030,99999,0.767484,10,99999,10000000,13635,10003009,10000030,3101,99999,0.767484,10,99999,10000000,4.6049,4.6049,4.6049,4.6049,0,13634,0.0000,0.0000,0.0000,4.6049,4.6049,4.6049,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,4.6049,4.6049,4.6049,0.0000,0.0000,0.0000,0.0000,0.0000
13636,0,0.19465,10003010,3133,10000030,99999,0.19465,10,99999,10000000,13637,10003010,10000030,3133,99999,0.19465,10,99999,10000000,1.1679,1.1679,1.1679,1.1679,0,13636,0.0000,0.0000,0.0000,1.1679,1.1679,1.1679,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,1.1679,1.1679,1.1679,0.0000,0.0000,0.0000,0.0000,0.0000
13638,0,0.0490826,10003011,3134,10000030,99999,0.049083,10,99999,10000000,13639,10003011,10000030,3134,99999,0.049083,10,99999,10000000,0.294498,0.294499,0.294498,0.294498,0,13638,295.8000,0.0000,295.8000,0.294499,0.294498,0.294499,0.00295803,0.0000,0.00295803,14.5188,0.0000,14.5188,1.45188,0.0000,1.45188,9.99996,10,0.294499,0.294498,0.294499,295.8000,0.0000,295.8000,0.0000,295.8000
13640,0,0.0499252,10003012,3135,10000030,99999,0.049925,10,99999,10000000,13641,10003012,10000030,3135,99999,0.049925,10,99999,10000000,0.29955,0.29955,0.29955,0.29955,0,13640,0.0000,96.6000,96.6000,0.29955,0.29955,0.29955,0.0000,0.00096601,0.00096601,0.0000,4.82275,4.82275,0.0000,0.482276,0.482276,10,9.99999,0.29955,0.29955,0.29955,0.0000,96.6000,0.0000,96.6000,96.6000
13642,0,0.0634081,10003013,3136,10000030,99999,0.063408,10,99999,10000000,13643,10003013,10000030,3136,99999,0.063408,10,99999,10000000,0.380448,0.380448,0.380448,0.380448,0,13642,37.2000,0.0000,37.2000,0.380448,0.380448,0.380448,0.000372004,0.0000,0.000372004,2.35878,0.0000,2.35878,0.235878,0.0000,0.235878,10,10,0.380448,0.380448,0.380448,37.2000,0.0000,37.2000,0.0000,37.2000
13644,0,0.133133,10003014,3137,10000030,99999,0.133133,10,99999,10000000,13645,10003014,10000030,3137,99999,0.133133,10,99999,10000000,0.798798,0.798798,0.798798,0.798798,0,13644,0.0000,0.0000,0.0000,0.798798,0.798798,0.798798,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,0.798798,0.798798,0.798798,0.0000,0.0000,0.0000,0.0000,0.0000
13646,0,0.886612,10003015,3284,10000030,99999,0.886612,10,99999,10000000,13647,10003015,10000030,3284,99999,0.886612,10,99999,10000000,5.31967,5.31967,5.31967,5.31967,0,13646,0.0000,0.0000,0.0000,5.31967,5.31967,5.31967,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,5.31967,5.31967,5.31967,0.0000,0.0000,0.0000,0.0000,0.0000
13648,0,0.88825,10003016,3285,10000030,99999,0.88825,10,99999,10000000,13649,10003016,10000030,3285,99999,0.88825,10,99999,10000000,5.3295,5.3295,5.3295,5.3295,0,13648,0.0000,0.0000,0.0000,5.3295,5.3295,5.3295,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,5.3295,5.3295,5.3295,0.0000,0.0000,0.0000,0.0000,0.0000
13650,0,0.876236,10003017,3287,10000030,99999,0.876236,10,99999,10000000,13651,10003017,10000030,3287,99999,0.876236,10,99999,10000000,5.25742,5.25742,5.25742,5.25742,0,13650,0.0000,0.0000,0.0000,5.25742,5.25742,5.25742,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,5.25742,5.25742,5.25742,0.0000,0.0000,0.0000,0.0000,0.0000
13652,0,0.843502,10003018,3288,10000030,99999,0.843502,10,99999,10000000,13653,10003018,10000030,3288,99999,0.843502,10,99999,10000000,5.06101,5.06101,5.06101,5.06101,0,13652,0.0000,0.0000,0.0000,5.06101,5.06101,5.06101,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,5.06101,5.06101,5.06101,0.0000,0.0000,0.0000,0.0000,0.0000
13654,0,0.770152,10003019,3289,10000030,99999,0.770152,10,99999,10000000,13655,10003019,10000030,3289,99999,0.770152,10,99999,10000000,4.62091,4.62091,4.62091,4.62091,0,13654,0.0000,0.0000,0.0000,4.62091,4.62091,4.62091,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,4.62091,4.62091,4.62091,0.0000,0.0000,0.0000,0.0000,0.0000
13656,0,0.0631379,10003020,3302,10000030,99999,0.063138,10,99999,10000000,13657,10003020,10000030,3302,99999,0.063138,10,99999,10000000,0.378828,0.378828,0.378828,0.378828,0,13656,0.0000,0.0000,0.0000,0.378828,0.378828,0.378828,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,0.378828,0.378828,0.378828,0.0000,0.0000,0.0000,0.0000,0.0000
13658,0,0.141524,10003021,3303,10000030,99999,0.141524,10,99999,10000000,13659,10003021,10000030,3303,99999,0.141524,10,99999,10000000,0.849144,0.849144,0.849144,0.849144,0,13658,0.0000,0.0000,0.0000,0.849144,0.849144,0.849144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,0.849144,0.849144,0.849144,0.0000,0.0000,0.0000,0.0000,0.0000
13660,0,0.137696,10003022,3304,10000030,99999,0.137696,10,99999,10000000,13661,10003022,10000030,3304,99999,0.137696,10,99999,10000000,0.826176,0.826176,0.826176,0.826176,0,13660,0.0000,0.0000,0.0000,0.826176,0.826176,0.826176,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,0.826176,0.826176,0.826176,0.0000,0.0000,0.0000,0.0000,0.0000
13662,0,0.209287,10003023,3335,10000030,99999,0.209287,10,99999,10000000,13663,10003023,10000030,3335,99999,0.209287,10,99999,10000000,1.25572,1.25572,1.25572,1.25572,0,13662,0.0000,0.0000,0.0000,1.25572,1.25572,1.25572,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,1.25572,1.25572,1.25572,0.0000,0.0000,0.0000,0.0000,0.0000
13664,0,0.558616,10003024,3855,10000030,99999,0.558616,10,99999,10000000,13665,10003024,10000030,3855,99999,0.558616,10,99999,10000000,3.3517,3.3517,3.3517,3.3517,0,13664,0.0000,0.0000,0.0000,3.3517,3.3517,3.3517,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,3.3517,3.3517,3.3517,0.0000,0.0000,0.0000,0.0000,0.0000
13666,0,0.440069,10003025,3874,10000030,99999,0.440069,10,99999,10000000,13667,10003025,10000030,3874,99999,0.440069,10,99999,10000000,2.64041,2.64041,2.64041,2.64041,0,13666,0.0000,0.0000,0.0000,2.64041,2.64041,2.64041,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,2.64041,2.64041,2.64041,0.0000,0.0000,0.0000,0.0000,0.0000
13668,0,0.322137,10003026,3875,10000030,99999,0.322137,10,99999,10000000,13669,10003026,10000030,3875,99999,0.322137,10,99999,10000000,1.93282,1.93282,1.93282,1.93282,0,13668,0.0000,0.0000,0.0000,1.93282,1.93282,1.93282,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,1.93282,1.93282,1.93282,0.0000,0.0000,0.0000,0.0000,0.0000
13670,0,0.293523,10003027,499,10000051,99999,0.293523,10,99999,10000000,13671,10003027,10000051,499,99999,0.293523,10,99999,10000000,1.76114,1.76114,1.76114,1.76114,0,13670,0.0000,0.0000,0.0000,1.76114,1.76114,1.76114,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,1.76114,1.76114,1.76114,0.0000,0.0000,0.0000,0.0000,0.0000
13672,0,0.491014,10003028,723,10000051,99999,0.491014,10,99999,10000000,13673,10003028,10000051,723,99999,0.491014,10,99999,10000000,2.94608,2.94608,2.94608,2.94608,0,13672,0.0000,0.0000,0.0000,2.94608,2.94608,2.94608,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,2.94608,2.94608,2.94608,0.0000,0.0000,0.0000,0.0000,0.0000
13674,0,0.296421,10003029,768,10000051,99999,0.296421,10,99999,10000000,13675,10003029,10000051,768,99999,0.296421,10,99999,10000000,1.77853,1.77853,1.77853,1.77853,0,13674,0.0000,0.0000,0.0000,1.77853,1.77853,1.77853,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,1.77853,1.77853,1.77853,0.0000,0.0000,0.0000,0.0000,0.0000
13676,0,0.126253,10003030,1462,10000051,99999,0.126253,10,99999,10000000,13677,10003030,10000051,1462,99999,0.126253,10,99999,10000000,0.757518,0.757518,0.757518,0.757519,0,13676,1.8,156.0333,157.8333,0.757518,0.757519,0.757519,1.80002e-05,0.00156035,0.00156035,0.227255,19.6997,19.9269,0.0227255,1.96997,1.9927,10,9.99999,0.757518,0.757519,0.757519,1.8,156.0333,1.8,156.0333,157.8333
13678,0,0.13272,10003031,1463,10000051,99999,0.13272,10,99999,10000000,13679,10003031,10000051,1463,99999,0.13272,10,99999,10000000,0.79632,0.79632,0.79632,0.79632,0,13678,12.6000,65.4000,78.0000,0.79632,0.79632,0.79632,0.000126001,0.000654007,0.000654007,1.67227,8.67989,10.3522,0.167227,0.867989,1.03522,10,10,0.79632,0.79632,0.79632,12.6000,65.4000,12.6000,65.4000,78.0000
13680,0,0.211142,10003032,1464,10000051,99999,0.211142,10,99999,10000000,13681,10003032,10000051,1464,99999,0.211142,10,99999,10000000,1.26685,1.26685,1.26685,1.26685,0,13680,0.0000,0.0000,0.0000,1.26685,1.26685,1.26685,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,1.26685,1.26685,1.26685,0.0000,0.0000,0.0000,0.0000,0.0000
13682,0,0.242562,10003033,1608,10000051,99999,0.242562,10,99999,10000000,13683,10003033,10000051,1608,99999,0.242562,10,99999,10000000,1.45537,1.45537,1.45537,1.45537,0,13682,0.0000,0.0000,0.0000,1.45537,1.45537,1.45537,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,1.45537,1.45537,1.45537,0.0000,0.0000,0.0000,0.0000,0.0000
13684,0,0.217212,10003034,1644,10000051,99999,0.217212,10,99999,10000000,13685,10003034,10000051,1644,99999,0.217212,10,99999,10000000,1.30327,1.30327,1.30327,1.30327,0,13684,0.0000,0.0000,0.0000,1.30327,1.30327,1.30327,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,1.30327,1.30327,1.30327,0.0000,0.0000,0.0000,0.0000,0.0000
13686,0,0.301665,10003035,1645,10000051,99999,0.301665,10,99999,10000000,13687,10003035,10000051,1645,99999,0.301665,10,99999,10000000,1.80999,1.80999,1.80999,1.80999,0,13686,0.0000,0.0000,0.0000,1.80999,1.80999,1.80999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,1.80999,1.80999,1.80999,0.0000,0.0000,0.0000,0.0000,0.0000
13688,0,0.361345,10003036,1762,10000051,99999,0.361345,10,99999,10000000,13689,10003036,10000051,1762,99999,0.361345,10,99999,10000000,2.16807,2.16807,2.16807,2.16807,0,13688,0.0000,0.0000,0.0000,2.16807,2.16807,2.16807,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,2.16807,2.16807,2.16807,0.0000,0.0000,0.0000,0.0000,0.0000
13690,0,0.298913,10003037,1766,10000051,99999,0.298913,10,99999,10000000,13691,10003037,10000051,1766,99999,0.298913,10,99999,10000000,1.79348,1.79348,1.79348,1.79348,0,13690,0.0000,0.0000,0.0000,1.79348,1.79348,1.79348,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,1.79348,1.79348,1.79348,0.0000,0.0000,0.0000,0.0000,0.0000
13692,0,0.289569,10003038,1767,10000051,99999,0.289569,10,99999,10000000,13693,10003038,10000051,1767,99999,0.289569,10,99999,10000000,1.73741,1.73741,1.73741,1.73741,0,13692,0.0000,0.0000,0.0000,1.73741,1.73741,1.73741,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,1.73741,1.73741,1.73741,0.0000,0.0000,0.0000,0.0000,0.0000
13694,0,0.207386,10003039,1967,10000051,99999,0.207386,10,99999,10000000,13695,10003039,10000051,1967,99999,0.207386,10,99999,10000000,1.24432,1.24432,1.24432,1.24432,0,13694,8.4,0.0000,8.4,1.24432,1.24432,1.24432,8.40008e-05,0.0000,8.40008e-05,1.74204,0.0000,1.74204,0.174204,0.0000,0.174204,10.0000,10.0000,1.24432,1.24432,1.24432,8.4,0.0000,8.4,0.0000,8.4
13696,0,0.203787,10003040,1968,10000051,99999,0.203787,10,99999,10000000,13697,10003040,10000051,1968,99999,0.203787,10,99999,10000000,1.22272,1.22272,1.22272,1.22272,0,13696,0.0000,56.9667,56.9667,1.22272,1.22272,1.22272,0.0000,0.000569673,0.000569673,0.0000,11.6091,11.6091,0.0000,1.16091,1.16091,10,10,1.22272,1.22272,1.22272,0.0000,56.9667,0.0000,56.9667,56.9667
13698,0,0.263775,10003041,2065,10000051,99999,0.263775,10,99999,10000000,13699,10003041,10000051,2065,99999,0.263775,10,99999,10000000,1.58265,1.58265,1.58265,1.58265,0,13698,0.0000,0.0000,0.0000,1.58265,1.58265,1.58265,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,1.58265,1.58265,1.58265,0.0000,0.0000,0.0000,0.0000,0.0000
13700,0,0.23507,10003042,2259,10000051,99999,0.23507,10,99999,10000000,13701,10003042,10000051,2259,99999,0.23507,10,99999,10000000,1.41042,1.41042,1.41042,1.41042,0,13700,0.0000,0.0000,0.0000,1.41042,1.41042,1.41042,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,1.41042,1.41042,1.41042,0.0000,0.0000,0.0000,0.0000,0.0000
13702,0,0.51775,10003043,2532,10000051,99999,0.51775,10,99999,10000000,13703,10003043,10000051,2532,99999,0.51775,10,99999,10000000,3.1065,3.1065,3.1065,3.1065,0,13702,0.0000,0.0000,0.0000,3.1065,3.1065,3.1065,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,3.1065,3.1065,3.1065,0.0000,0.0000,0.0000,0.0000,0.0000
13704,0,0.243757,10003044,2869,10000051,99999,0.243757,10,99999,10000000,13705,10003044,10000051,2869,99999,0.243757,10,99999,10000000,1.46254,1.46254,1.46254,1.46254,0,13704,21.0000,178.8000,199.8000,1.46254,1.46254,1.46254,0.000210002,0.00178802,0.00178802,5.1189,43.5838,48.7026,0.51189,4.35838,4.87027,10,9.99998,1.46254,1.46254,1.46254,21.0000,178.8000,21.0000,178.8000,199.8000
13706,0,0.372568,10003045,2871,10000051,99999,0.372568,10,99999,10000000,13707,10003045,10000051,2871,99999,0.372568,10,99999,10000000,2.23541,2.23541,2.23541,2.23541,0,13706,0.0000,0.0000,0.0000,2.23541,2.23541,2.23541,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,2.23541,2.23541,2.23541,0.0000,0.0000,0.0000,0.0000,0.0000
13708,0,0.525283,10003046,2875,10000051,99999,0.525283,10,99999,10000000,13709,10003046,10000051,2875,99999,0.525283,10,99999,10000000,3.1517,3.1517,3.1517,3.1517,0,13708,0.0000,0.0000,0.0000,3.1517,3.1517,3.1517,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,3.1517,3.1517,3.1517,0.0000,0.0000,0.0000,0.0000,0.0000
13710,0,0.248976,10003047,2876,10000051,99999,0.248976,10,99999,10000000,13711,10003047,10000051,2876,99999,0.248976,10,99999,10000000,1.49386,1.49386,1.49386,1.49386,0,13710,34.2000,0.0000,34.2000,1.49386,1.49386,1.49386,0.000342003,0.0000,0.000342003,8.51498,0.0000,8.51498,0.851498,0.0000,0.851498,10,10.0000,1.49386,1.49386,1.49386,34.2000,0.0000,34.2000,0.0000,34.2000
13712,0,0.28106,10003048,2881,10000051,99999,0.28106,10,99999,10000000,13713,10003048,10000051,2881,99999,0.28106,10,99999,10000000,1.68636,1.68636,1.68636,1.68636,0,13712,0.0000,0.0000,0.0000,1.68636,1.68636,1.68636,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,1.68636,1.68636,1.68636,0.0000,0.0000,0.0000,0.0000,0.0000
13714,0,0.312309,10003049,2882,10000051,99999,0.312309,10,99999,10000000,13715,10003049,10000051,2882,99999,0.312309,10,99999,10000000,1.87385,1.87385,1.87385,1.87385,0,13714,0.0000,0.0000,0.0000,1.87385,1.87385,1.87385,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,1.87385,1.87385,1.87385,0.0000,0.0000,0.0000,0.0000,0.0000
13716,0,0.324135,10003050,2883,10000051,99999,0.324135,10,99999,10000000,13717,10003050,10000051,2883,99999,0.324135,10,99999,10000000,1.94481,1.94481,1.94481,1.94481,0,13716,0.0000,0.0000,0.0000,1.94481,1.94481,1.94481,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,1.94481,1.94481,1.94481,0.0000,0.0000,0.0000,0.0000,0.0000
13718,0,0.412951,10003051,2884,10000051,99999,0.412951,10,99999,10000000,13719,10003051,10000051,2884,99999,0.412951,10,99999,10000000,2.47771,2.47771,2.47771,2.47771,0,13718,0.0000,0.0000,0.0000,2.47771,2.47771,2.47771,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,2.47771,2.47771,2.47771,0.0000,0.0000,0.0000,0.0000,0.0000
13720,0,0.357671,10003052,2885,10000051,99999,0.357671,10,99999,10000000,13721,10003052,10000051,2885,99999,0.357671,10,99999,10000000,2.14603,2.14603,2.14603,2.14603,0,13720,0.0000,0.0000,0.0000,2.14603,2.14603,2.14603,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,2.14603,2.14603,2.14603,0.0000,0.0000,0.0000,0.0000,0.0000
13722,0,0.412911,10003053,2886,10000051,99999,0.412911,10,99999,10000000,13723,10003053,10000051,2886,99999,0.412911,10,99999,10000000,2.47747,2.47747,2.47747,2.47747,0,13722,0.0000,0.0000,0.0000,2.47747,2.47747,2.47747,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,2.47747,2.47747,2.47747,0.0000,0.0000,0.0000,0.0000,0.0000
13724,0,0.449865,10003054,3002,10000051,99999,0.449865,10,99999,10000000,13725,10003054,10000051,3002,99999,0.449865,10,99999,10000000,2.69919,2.69919,2.69919,2.69919,0,13724,0.0000,0.0000,0.0000,2.69919,2.69919,2.69919,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,2.69919,2.69919,2.69919,0.0000,0.0000,0.0000,0.0000,0.0000
13726,0,0.344674,10003055,3229,10000051,99999,0.344674,10,99999,10000000,13727,10003055,10000051,3229,99999,0.344674,10,99999,10000000,2.06804,2.06804,2.06804,2.06804,0,13726,0.0000,0.0000,0.0000,2.06804,2.06804,2.06804,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,2.06804,2.06804,2.06804,0.0000,0.0000,0.0000,0.0000,0.0000
13728,0,0.297902,10003056,3354,10000051,99999,0.297902,10,99999,10000000,13729,10003056,10000051,3354,99999,0.297902,10,99999,10000000,1.78741,1.78741,1.78741,1.78741,0,13728,0.0000,0.0000,0.0000,1.78741,1.78741,1.78741,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,1.78741,1.78741,1.78741,0.0000,0.0000,0.0000,0.0000,0.0000
13730,0,0.392158,10003057,3366,10000051,99999,0.392158,10,99999,10000000,13731,10003057,10000051,3366,99999,0.392158,10,99999,10000000,2.35295,2.35295,2.35295,2.35295,0,13730,0.0000,0.0000,0.0000,2.35295,2.35295,2.35295,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,2.35295,2.35295,2.35295,0.0000,0.0000,0.0000,0.0000,0.0000
13732,0,0.43572,10003058,3367,10000051,99999,0.43572,10,99999,10000000,13733,10003058,10000051,3367,99999,0.43572,10,99999,10000000,2.61432,2.61432,2.61432,2.61432,0,13732,0.0000,0.0000,0.0000,2.61432,2.61432,2.61432,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,2.61432,2.61432,2.61432,0.0000,0.0000,0.0000,0.0000,0.0000
13734,0,0.254941,10003059,3368,10000051,99999,0.254941,10,99999,10000000,13735,10003059,10000051,3368,99999,0.254941,10,99999,10000000,1.52965,1.52965,1.52965,1.52965,0,13734,0.0000,91.2000,91.2000,1.52965,1.52965,1.52965,0.0000,0.000912009,0.000912009,0.0000,23.2506,23.2506,0.0000,2.32506,2.32506,10,9.99999,1.52965,1.52965,1.52965,0.0000,91.2000,0.0000,91.2000,91.2000
13736,0,0.479512,10003060,3376,10000051,99999,0.479512,10,99999,10000000,13737,10003060,10000051,3376,99999,0.479512,10,99999,10000000,2.87707,2.87707,2.87707,2.87707,0,13736,0.0000,0.0000,0.0000,2.87707,2.87707,2.87707,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,2.87707,2.87707,2.87707,0.0000,0.0000,0.0000,0.0000,0.0000
13738,0,0.544875,10003061,3379,10000051,99999,0.544875,10,99999,10000000,13739,10003061,10000051,3379,99999,0.544875,10,99999,10000000,3.26925,3.26925,3.26925,3.26925,0,13738,0.0000,0.0000,0.0000,3.26925,3.26925,3.26925,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,3.26925,3.26925,3.26925,0.0000,0.0000,0.0000,0.0000,0.0000
13740,0,0.377962,10003062,3863,10000051,99999,0.377962,10,99999,10000000,13741,10003062,10000051,3863,99999,0.377962,10,99999,10000000,2.26777,2.26777,2.26777,2.26777,0,13740,0.0000,0.0000,0.0000,2.26777,2.26777,2.26777,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,2.26777,2.26777,2.26777,0.0000,0.0000,0.0000,0.0000,0.0000
13742,0,0.376493,10003063,512,10000025,99999,0.376493,10,99999,10000000,13743,10003063,10000025,512,99999,0.376493,10,99999,10000000,2.25896,2.25896,2.25896,2.25896,0,13742,0.0000,0.0000,0.0000,2.25896,2.25896,2.25896,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,2.25896,2.25896,2.25896,0.0000,0.0000,0.0000,0.0000,0.0000
13744,0,0.335169,10003064,513,10000025,99999,0.335169,10,99999,10000000,13745,10003064,10000025,513,99999,0.335169,10,99999,10000000,2.01101,2.01101,2.01101,2.01101,0,13744,0.0000,0.0000,0.0000,2.01101,2.01101,2.01101,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,2.01101,2.01101,2.01101,0.0000,0.0000,0.0000,0.0000,0.0000
13746,0,0.536332,10003065,514,10000025,99999,0.536332,10,99999,10000000,13747,10003065,10000025,514,99999,0.536332,10,99999,10000000,3.21799,3.21799,3.21799,3.21799,0,13746,0.0000,0.0000,0.0000,3.21799,3.21799,3.21799,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,10,3.21799,3.21799,3.21799,0.0000,0.0000,0.0000,0.0000,0.0000
